order_id,order_region,market,shipping_mode,total_line_items,total_item_units,total_order_value,actual_shipping_days,scheduled_shipping_days,max_lead_time_variance,is_late_delivery,complexity_bucket
4782,South America,LATAM,Standard Class,4,8.0,749.82,3,4,-1,0,Medium Complexity (3-4)
54691,Caribbean,LATAM,Standard Class,1,1.0,116.99,2,4,-2,0,Single Item (1)
4671,South America,LATAM,Standard Class,1,1.0,106.59,2,4,-2,0,Single Item (1)
60891,Central America,LATAM,Standard Class,4,7.0,644.52,2,4,-2,0,Medium Complexity (3-4)
4469,Caribbean,LATAM,Standard Class,1,1.0,37.79,5,4,1,1,Single Item (1)
59870,Central America,LATAM,Standard Class,3,4.0,381.94,6,4,2,1,Medium Complexity (3-4)
4822,Central America,LATAM,Standard Class,2,3.0,498.36,3,4,-1,0,Low Complexity (2)
8583,Central America,LATAM,Standard Class,2,4.0,524.98,4,4,0,0,Low Complexity (2)
8520,Central America,LATAM,Standard Class,1,1.0,272.98,6,4,2,1,Single Item (1)
5015,Central America,LATAM,Standard Class,3,10.0,809.36,6,4,2,1,Medium Complexity (3-4)
9006,Central America,LATAM,Standard Class,1,1.0,347.98,2,4,-2,0,Single Item (1)
3758,Caribbean,LATAM,Standard Class,2,2.0,535.97,4,4,0,0,Low Complexity (2)
1865,Central America,LATAM,Standard Class,5,10.0,977.97,6,4,2,1,High Complexity (5+)
8157,Central America,LATAM,Standard Class,5,14.0,974.98,3,4,-1,0,High Complexity (5+)
57004,Central America,LATAM,Standard Class,2,2.0,181.48,5,4,1,1,Low Complexity (2)
52022,Central America,LATAM,Standard Class,4,4.0,603.16,3,4,-1,0,Medium Complexity (3-4)
58730,South America,LATAM,Standard Class,1,1.0,127.39,6,4,2,1,Single Item (1)
72972,Oceania,Pacific Asia,Standard Class,1,1.0,70.05,3,4,-1,0,Single Item (1)
49760,West Asia,Pacific Asia,Standard Class,2,2.0,362.97,6,4,2,1,Low Complexity (2)
22987,Oceania,Pacific Asia,Standard Class,4,8.0,868.06,3,4,-1,0,Medium Complexity (3-4)
20697,Oceania,Pacific Asia,Standard Class,4,6.0,827.86,3,4,-1,0,Medium Complexity (3-4)
48354,West Asia,Pacific Asia,Standard Class,2,3.0,218.82,5,4,1,1,Low Complexity (2)
29668,Southeast Asia,Pacific Asia,Standard Class,2,3.0,180.88,4,4,0,0,Low Complexity (2)
24455,Eastern Asia,Pacific Asia,Standard Class,2,5.0,433.95,6,4,2,1,Low Complexity (2)
77063,Southeast Asia,Pacific Asia,Standard Class,1,1.0,189.92,4,4,0,0,Single Item (1)
24834,Oceania,Pacific Asia,Standard Class,4,7.0,680.17,5,4,1,1,Medium Complexity (3-4)
76827,Southeast Asia,Pacific Asia,Standard Class,1,1.0,183.45,3,4,-1,0,Single Item (1)
24749,Oceania,Pacific Asia,Standard Class,2,3.0,276.57,5,4,1,1,Low Complexity (2)
29252,Oceania,Pacific Asia,Standard Class,3,3.0,441.97,3,4,-1,0,Medium Complexity (3-4)
71749,Eastern Asia,Pacific Asia,Standard Class,1,1.0,516.6,5,4,1,1,Single Item (1)
72087,Eastern Asia,Pacific Asia,Standard Class,1,1.0,495.3,3,4,-1,0,Single Item (1)
28387,South Asia,Pacific Asia,Standard Class,3,6.0,440.96,3,4,-1,0,Medium Complexity (3-4)
74248,Oceania,Pacific Asia,Standard Class,1,1.0,11.18,4,4,0,0,Single Item (1)
71676,Oceania,Pacific Asia,Standard Class,1,1.0,159.45,2,4,-2,0,Single Item (1)
72682,Southeast Asia,Pacific Asia,Standard Class,1,1.0,242.4,3,4,-1,0,Single Item (1)
75009,Eastern Asia,Pacific Asia,Standard Class,1,1.0,136.44,5,4,1,1,Single Item (1)
75684,Oceania,Pacific Asia,Standard Class,1,1.0,70.05,5,4,1,1,Single Item (1)
73879,Oceania,Pacific Asia,Standard Class,1,1.0,209.35,5,4,1,1,Single Item (1)
42165,West Asia,Pacific Asia,Standard Class,4,4.0,842.44,6,4,2,1,Medium Complexity (3-4)
76814,Eastern Asia,Pacific Asia,Standard Class,1,1.0,38.96,5,4,1,1,Single Item (1)
76619,Oceania,Pacific Asia,Standard Class,1,1.0,29.81,5,4,1,1,Single Item (1)
38178,West of USA,USCA,Standard Class,5,10.0,874.65,4,4,0,0,High Complexity (5+)
35253,West of USA,USCA,Standard Class,3,3.0,425.16,4,4,0,0,Medium Complexity (3-4)
37489,US Center,USCA,Standard Class,2,6.0,287.45,5,4,1,1,Low Complexity (2)
36213,US Center,USCA,Standard Class,2,5.0,273.12,4,4,0,0,Low Complexity (2)
40985,South of  USA,USCA,Standard Class,5,18.0,1067.43,6,4,2,1,High Complexity (5+)
33903,West of USA,USCA,Standard Class,2,3.0,334.98,4,4,0,0,Low Complexity (2)
37199,West of USA,USCA,Standard Class,2,4.0,184.14,5,4,1,1,Low Complexity (2)
33967,East of USA,USCA,Standard Class,5,13.0,837.26,3,4,-1,0,High Complexity (5+)
38720,East of USA,USCA,Standard Class,5,9.0,538.88,6,4,2,1,High Complexity (5+)
67073,Western Europe,Europe,Standard Class,3,8.0,456.71,4,4,0,0,Medium Complexity (3-4)
67832,Western Europe,Europe,Standard Class,5,9.0,902.63,3,4,-1,0,High Complexity (5+)
16567,Southern Europe,Europe,Standard Class,4,13.0,680.31,3,4,-1,0,Medium Complexity (3-4)
10528,Northern Europe,Europe,Standard Class,1,2.0,105.58,4,4,0,0,Single Item (1)
10115,South America,LATAM,Standard Class,1,2.0,188.98,6,4,2,1,Single Item (1)
61077,South America,LATAM,Standard Class,2,3.0,309.17,3,4,-1,0,Low Complexity (2)
9564,Central America,LATAM,Standard Class,4,10.0,595.65,5,4,1,1,Medium Complexity (3-4)
6841,Caribbean,LATAM,Standard Class,2,3.0,288.99,2,4,-2,0,Low Complexity (2)
6622,Central America,LATAM,Standard Class,4,11.0,542.16,3,4,-1,0,Medium Complexity (3-4)
47129,West Asia,Pacific Asia,Standard Class,4,12.0,527.88,5,4,1,1,Medium Complexity (3-4)
45813,West Asia,Pacific Asia,Standard Class,4,15.0,614.29,4,4,0,0,Medium Complexity (3-4)
48977,West Asia,Pacific Asia,Standard Class,1,2.0,115.18,3,4,-1,0,Single Item (1)
46419,South Asia,Pacific Asia,Standard Class,2,3.0,293.37,5,4,1,1,Low Complexity (2)
27230,Southeast Asia,Pacific Asia,Standard Class,3,10.0,523.43,6,4,2,1,Medium Complexity (3-4)
65199,Western Europe,Europe,Standard Class,5,10.0,784.87,5,4,1,1,High Complexity (5+)
71308,Western Europe,Europe,Standard Class,1,1.0,461.48,4,4,0,0,Single Item (1)
65349,Northern Europe,Europe,Standard Class,5,8.0,1044.47,5,4,1,1,High Complexity (5+)
12386,Western Europe,Europe,Standard Class,2,2.0,298.18,2,4,-2,0,Low Complexity (2)
14364,Western Europe,Europe,Standard Class,5,9.0,1123.4,5,4,1,1,High Complexity (5+)
67226,Western Europe,Europe,Standard Class,5,8.0,791.0,2,4,-2,0,High Complexity (5+)
13593,Northern Europe,Europe,Standard Class,5,10.0,1192.08,4,4,0,0,High Complexity (5+)
12692,Southern Europe,Europe,Standard Class,1,1.0,251.98,3,4,-1,0,Single Item (1)
11932,Western Europe,Europe,Standard Class,4,9.0,786.53,3,4,-1,0,Medium Complexity (3-4)
69382,Western Europe,Europe,Standard Class,1,1.0,10.73,3,4,-1,0,Single Item (1)
3614,Central America,LATAM,Standard Class,4,4.0,658.19,5,4,1,1,Medium Complexity (3-4)
59263,Central America,LATAM,Standard Class,5,9.0,1062.0,4,4,0,0,High Complexity (5+)
2222,Central America,LATAM,Standard Class,3,7.0,415.78,3,4,-1,0,Medium Complexity (3-4)
55448,Central America,LATAM,Standard Class,4,7.0,369.26,4,4,0,0,Medium Complexity (3-4)
61390,South America,LATAM,Standard Class,4,10.0,566.5,6,4,2,1,Medium Complexity (3-4)
563,Caribbean,LATAM,Standard Class,2,2.0,299.48,4,4,0,0,Low Complexity (2)
57356,Caribbean,LATAM,Standard Class,5,11.0,517.26,2,4,-2,0,High Complexity (5+)
4605,Central America,LATAM,Standard Class,4,12.0,631.75,6,4,2,1,Medium Complexity (3-4)
56129,Central America,LATAM,Standard Class,4,9.0,624.27,5,4,1,1,Medium Complexity (3-4)
75573,Southeast Asia,Pacific Asia,Standard Class,1,1.0,63.3,4,4,0,0,Single Item (1)
74424,South Asia,Pacific Asia,Standard Class,1,1.0,349.96,5,4,1,1,Single Item (1)
77141,South Asia,Pacific Asia,Standard Class,1,1.0,207.19,2,4,-2,0,Single Item (1)
20503,Southeast Asia,Pacific Asia,Standard Class,2,2.0,106.99,4,4,0,0,Low Complexity (2)
77139,South Asia,Pacific Asia,Standard Class,1,1.0,203.95,5,4,1,1,Single Item (1)
31144,Oceania,Pacific Asia,Standard Class,1,1.0,44.19,5,4,1,1,Single Item (1)
25142,Southeast Asia,Pacific Asia,Standard Class,5,12.0,963.22,3,4,-1,0,High Complexity (5+)
76230,South Asia,Pacific Asia,Standard Class,1,1.0,34.98,6,4,2,1,Single Item (1)
36190,West of USA,USCA,Standard Class,2,4.0,294.76,6,4,2,1,Low Complexity (2)
34163,West of USA,USCA,Standard Class,2,2.0,320.78,4,4,0,0,Low Complexity (2)
34388,East of USA,USCA,Standard Class,5,11.0,865.52,4,4,0,0,High Complexity (5+)
40856,East of USA,USCA,Standard Class,4,5.0,451.57,2,4,-2,0,Medium Complexity (3-4)
34173,West of USA,USCA,Standard Class,5,11.0,778.05,4,4,0,0,High Complexity (5+)
33715,West of USA,USCA,Standard Class,5,7.0,961.51,6,4,2,1,High Complexity (5+)
64234,Western Europe,Europe,Standard Class,2,3.0,163.61,5,4,1,1,Low Complexity (2)
61774,Western Europe,Europe,Standard Class,1,2.0,96.0,5,4,1,1,Single Item (1)
56345,Caribbean,LATAM,Standard Class,1,2.0,119.98,6,4,2,1,Single Item (1)
60534,South America,LATAM,Standard Class,4,10.0,501.1,5,4,1,1,Medium Complexity (3-4)
16982,Southern Europe,Europe,Standard Class,1,3.0,135.0,3,4,-1,0,Single Item (1)
26400,Southeast Asia,Pacific Asia,Standard Class,1,3.0,135.69,6,4,2,1,Single Item (1)
35480,East of USA,USCA,Standard Class,1,3.0,263.97,6,4,2,1,Single Item (1)
52732,South America,LATAM,Standard Class,2,6.0,579.95,3,4,-1,0,Low Complexity (2)
44293,North Africa,Africa,First Class,5,13.0,953.21,2,1,1,1,High Complexity (5+)
46812,West Africa,Africa,First Class,4,7.0,547.2,2,1,1,1,Medium Complexity (3-4)
47674,East Africa,Africa,First Class,3,6.0,265.93,2,1,1,1,Medium Complexity (3-4)
42716,West Africa,Africa,First Class,3,3.0,359.47,2,1,1,1,Medium Complexity (3-4)
69646,Western Europe,Europe,First Class,1,1.0,433.96,2,1,1,1,Single Item (1)
69913,Southern Europe,Europe,First Class,1,1.0,420.4,2,1,1,1,Single Item (1)
69696,Northern Europe,Europe,First Class,1,1.0,411.36,2,1,1,1,Single Item (1)
68457,Western Europe,Europe,First Class,5,7.0,795.93,2,1,1,1,High Complexity (5+)
15989,Western Europe,Europe,First Class,3,7.0,345.24,2,1,1,1,Medium Complexity (3-4)
15316,Western Europe,Europe,First Class,5,10.0,826.09,2,1,1,1,High Complexity (5+)
65567,Western Europe,Europe,First Class,2,2.0,90.5,2,1,1,1,Low Complexity (2)
13419,Western Europe,Europe,First Class,4,10.0,706.45,2,1,1,1,Medium Complexity (3-4)
71436,Western Europe,Europe,First Class,1,1.0,147.94,2,1,1,1,Single Item (1)
55843,South America,LATAM,First Class,2,2.0,231.38,2,1,1,1,Low Complexity (2)
3405,Central America,LATAM,First Class,1,1.0,110.49,2,1,1,1,Single Item (1)
53443,South America,LATAM,First Class,4,7.0,351.52,2,1,1,1,Medium Complexity (3-4)
8887,South America,LATAM,First Class,3,6.0,574.73,2,1,1,1,Medium Complexity (3-4)
8438,South America,LATAM,First Class,3,6.0,782.97,2,1,1,1,Medium Complexity (3-4)
52710,South America,LATAM,First Class,3,6.0,608.9,2,1,1,1,Medium Complexity (3-4)
59312,Caribbean,LATAM,First Class,2,5.0,443.91,2,1,1,1,Low Complexity (2)
72315,Southeast Asia,Pacific Asia,First Class,1,1.0,246.15,2,1,1,1,Single Item (1)
29914,South Asia,Pacific Asia,First Class,3,8.0,561.54,2,1,1,1,Medium Complexity (3-4)
46356,West Asia,Pacific Asia,First Class,2,3.0,214.95,2,1,1,1,Low Complexity (2)
25559,Eastern Asia,Pacific Asia,First Class,1,1.0,110.49,2,1,1,1,Single Item (1)
24705,Oceania,Pacific Asia,First Class,2,6.0,406.54,2,1,1,1,Low Complexity (2)
29169,South Asia,Pacific Asia,First Class,4,13.0,627.13,2,1,1,1,Medium Complexity (3-4)
72669,South Asia,Pacific Asia,First Class,1,1.0,255.44,2,1,1,1,Single Item (1)
72668,South Asia,Pacific Asia,First Class,1,1.0,252.83,2,1,1,1,Single Item (1)
76557,Oceania,Pacific Asia,First Class,1,1.0,36.97,2,1,1,1,Single Item (1)
76802,Eastern Asia,Pacific Asia,First Class,1,1.0,32.99,2,1,1,1,Single Item (1)
41549,West Asia,Pacific Asia,First Class,5,9.0,760.91,2,1,1,1,High Complexity (5+)
32968,West of USA,USCA,First Class,3,6.0,643.35,2,1,1,1,Medium Complexity (3-4)
33010,US Center,USCA,First Class,4,7.0,394.69,2,1,1,1,Medium Complexity (3-4)
53238,South America,LATAM,First Class,1,2.0,199.98,2,1,1,1,Single Item (1)
28284,Southeast Asia,Pacific Asia,First Class,3,9.0,351.55,2,1,1,1,Medium Complexity (3-4)
24641,Eastern Asia,Pacific Asia,First Class,1,4.0,239.96,2,1,1,1,Single Item (1)
76413,Oceania,Pacific Asia,Standard Class,1,1.0,36.97,4,4,0,0,Single Item (1)
35617,West of USA,USCA,Standard Class,4,6.0,247.25,3,4,-1,0,Medium Complexity (3-4)
67589,Northern Europe,Europe,Standard Class,3,13.0,669.87,5,4,1,1,Medium Complexity (3-4)
33190,West of USA,USCA,Standard Class,2,5.0,581.95,6,4,2,1,Low Complexity (2)
56016,Central America,LATAM,Standard Class,3,15.0,586.46,2,4,-2,0,Medium Complexity (3-4)
64339,Western Europe,Europe,First Class,4,9.0,418.58,2,1,1,1,Medium Complexity (3-4)
19457,Southern Europe,Europe,First Class,1,1.0,123.49,2,1,1,1,Single Item (1)
67795,Western Europe,Europe,First Class,5,7.0,993.73,2,1,1,1,High Complexity (5+)
69442,Western Europe,Europe,First Class,1,1.0,397.8,2,1,1,1,Single Item (1)
57920,Central America,LATAM,First Class,2,6.0,375.85,2,1,1,1,Low Complexity (2)
8947,Central America,LATAM,First Class,4,12.0,744.71,2,1,1,1,Medium Complexity (3-4)
3500,South America,LATAM,First Class,1,1.0,351.98,2,1,1,1,Single Item (1)
52761,Central America,LATAM,First Class,3,6.0,579.53,2,1,1,1,Medium Complexity (3-4)
73027,Eastern Asia,Pacific Asia,First Class,1,1.0,70.9,2,1,1,1,Single Item (1)
20519,Southeast Asia,Pacific Asia,First Class,5,9.0,1122.45,2,1,1,1,High Complexity (5+)
25241,Eastern Asia,Pacific Asia,First Class,1,1.0,58.79,2,1,1,1,Single Item (1)
75338,Southeast Asia,Pacific Asia,First Class,1,1.0,199.25,2,1,1,1,Single Item (1)
23055,Southeast Asia,Pacific Asia,First Class,3,3.0,813.05,2,1,1,1,Medium Complexity (3-4)
23274,Oceania,Pacific Asia,First Class,5,9.0,1014.91,2,1,1,1,High Complexity (5+)
68688,Northern Europe,Europe,First Class,2,5.0,338.98,2,1,1,1,Low Complexity (2)
19697,Northern Europe,Europe,First Class,2,4.0,145.77,2,1,1,1,Low Complexity (2)
57919,Caribbean,LATAM,First Class,3,7.0,320.5,2,1,1,1,Medium Complexity (3-4)
36623,East of USA,USCA,First Class,4,14.0,572.31,2,1,1,1,Medium Complexity (3-4)
20305,Oceania,Pacific Asia,First Class,1,3.0,147.0,2,1,1,1,Single Item (1)
32586,East of USA,USCA,First Class,1,4.0,132.77,2,1,1,1,Single Item (1)
41048,US Center,USCA,First Class,1,4.0,160.0,2,1,1,1,Single Item (1)
62685,Northern Europe,Europe,Same Day,5,11.0,1261.03,0,0,0,0,High Complexity (5+)
14744,Northern Europe,Europe,Same Day,1,1.0,263.98,0,0,0,0,Single Item (1)
33286,US Center,USCA,Standard Class,2,8.0,371.94,2,4,-2,0,Low Complexity (2)
40314,West of USA,USCA,Standard Class,1,4.0,186.0,5,4,1,1,Single Item (1)
31674,East of USA,USCA,Standard Class,1,4.0,127.97,5,4,1,1,Single Item (1)
39208,West of USA,USCA,Standard Class,1,4.0,319.97,4,4,0,0,Single Item (1)
18322,Southern Europe,Europe,Standard Class,4,12.0,951.14,3,4,-1,0,Medium Complexity (3-4)
11727,Western Europe,Europe,Standard Class,3,7.0,713.93,3,4,-1,0,Medium Complexity (3-4)
13161,Western Europe,Europe,Standard Class,2,6.0,545.94,2,4,-2,0,Low Complexity (2)
61272,South America,LATAM,Standard Class,1,5.0,368.96,3,4,-1,0,Single Item (1)
59116,Caribbean,LATAM,Standard Class,2,6.0,356.94,2,4,-2,0,Low Complexity (2)
61242,Central America,LATAM,Standard Class,3,7.0,517.44,3,4,-1,0,Medium Complexity (3-4)
58790,Central America,LATAM,Standard Class,1,5.0,290.95,6,4,2,1,Single Item (1)
60438,Caribbean,LATAM,Standard Class,1,5.0,269.96,4,4,0,0,Single Item (1)
55593,Caribbean,LATAM,Standard Class,3,11.0,518.23,4,4,0,0,Medium Complexity (3-4)
38562,US Center,USCA,Standard Class,2,6.0,441.44,3,4,-1,0,Low Complexity (2)
40524,West of USA,USCA,Standard Class,2,6.0,377.94,5,4,1,1,Low Complexity (2)
69693,Southern Europe,Europe,First Class,1,1.0,393.27,2,1,1,1,Single Item (1)
69690,Western Europe,Europe,First Class,1,1.0,375.19,2,1,1,1,Single Item (1)
70428,Southern Europe,Europe,First Class,1,1.0,337.46,2,1,1,1,Single Item (1)
70384,Northern Europe,Europe,First Class,1,1.0,296.39,2,1,1,1,Single Item (1)
68070,Western Europe,Europe,First Class,4,15.0,848.37,2,1,1,1,Medium Complexity (3-4)
3210,Central America,LATAM,First Class,2,3.0,205.55,2,1,1,1,Low Complexity (2)
8051,Central America,LATAM,First Class,2,2.0,575.96,2,1,1,1,Low Complexity (2)
25042,South Asia,Pacific Asia,First Class,3,7.0,623.38,2,1,1,1,Medium Complexity (3-4)
33306,South of  USA,USCA,First Class,5,12.0,688.82,2,1,1,1,High Complexity (5+)
33088,US Center,USCA,First Class,1,1.0,283.48,2,1,1,1,Single Item (1)
27167,Southeast Asia,Pacific Asia,First Class,3,9.0,427.65,2,1,1,1,Medium Complexity (3-4)
33384,East of USA,USCA,First Class,5,14.0,946.68,2,1,1,1,High Complexity (5+)
46069,North Africa,Africa,First Class,1,3.0,134.98,2,1,1,1,Single Item (1)
35110,US Center,USCA,First Class,4,13.0,618.23,2,1,1,1,Medium Complexity (3-4)
9171,South America,LATAM,First Class,2,9.0,320.41,2,1,1,1,Low Complexity (2)
20749,Oceania,Pacific Asia,First Class,1,4.0,134.37,2,1,1,1,Single Item (1)
17333,Northern Europe,Europe,First Class,1,5.0,283.45,2,1,1,1,Single Item (1)
59058,South America,LATAM,Same Day,5,9.0,1354.69,0,0,0,0,High Complexity (5+)
54052,South America,LATAM,Same Day,2,4.0,374.81,0,0,0,0,Low Complexity (2)
30605,Oceania,Pacific Asia,Same Day,1,1.0,58.79,1,0,1,1,Single Item (1)
25930,South Asia,Pacific Asia,Same Day,3,7.0,391.89,1,0,1,1,Medium Complexity (3-4)
28512,South Asia,Pacific Asia,Same Day,1,1.0,290.98,0,0,0,0,Single Item (1)
72666,South Asia,Pacific Asia,Same Day,1,1.0,247.62,1,0,1,1,Single Item (1)
14747,Western Europe,Europe,Same Day,1,2.0,95.0,0,0,0,0,Single Item (1)
34749,South of  USA,USCA,Same Day,3,9.0,576.09,0,0,0,0,Medium Complexity (3-4)
47763,North Africa,Africa,Second Class,4,7.0,949.43,4,2,2,1,Medium Complexity (3-4)
65149,Western Europe,Europe,Second Class,5,9.0,814.18,5,2,3,1,High Complexity (5+)
15750,Western Europe,Europe,Second Class,4,11.0,416.06,6,2,4,1,Medium Complexity (3-4)
66128,Western Europe,Europe,Second Class,5,16.0,739.31,4,2,2,1,High Complexity (5+)
63343,Western Europe,Europe,Second Class,2,3.0,203.05,4,2,2,1,Low Complexity (2)
17297,Southern Europe,Europe,Second Class,3,3.0,1059.94,3,2,1,1,Medium Complexity (3-4)
10427,Southern Europe,Europe,Second Class,2,2.0,262.92,3,2,1,1,Low Complexity (2)
15527,Northern Europe,Europe,Second Class,1,1.0,239.98,3,2,1,1,Single Item (1)
60549,South America,LATAM,Second Class,5,10.0,1044.21,5,2,3,1,High Complexity (5+)
3572,South America,LATAM,Second Class,1,1.0,49.5,3,2,1,1,Single Item (1)
5483,Caribbean,LATAM,Second Class,2,3.0,363.46,4,2,2,1,Low Complexity (2)
72837,Eastern Asia,Pacific Asia,Second Class,1,1.0,80.18,3,2,1,1,Single Item (1)
72266,Eastern Asia,Pacific Asia,Second Class,1,1.0,266.67,2,2,0,0,Single Item (1)
24123,Oceania,Pacific Asia,Second Class,4,7.0,524.23,4,2,2,1,Medium Complexity (3-4)
73945,Eastern Asia,Pacific Asia,Second Class,1,1.0,194.24,6,2,4,1,Single Item (1)
25056,Southeast Asia,Pacific Asia,Second Class,2,6.0,407.94,2,2,0,0,Low Complexity (2)
72768,Oceania,Pacific Asia,Second Class,1,1.0,226.77,4,2,2,1,Single Item (1)
31463,US Center,USCA,Second Class,2,6.0,170.6,4,2,2,1,Low Complexity (2)
42073,North Africa,Africa,Second Class,5,10.0,595.63,4,2,2,1,High Complexity (5+)
53562,Central America,LATAM,Second Class,1,2.0,37.49,3,2,1,1,Single Item (1)
24899,Southeast Asia,Pacific Asia,Second Class,4,14.0,711.29,5,2,3,1,Medium Complexity (3-4)
26651,Oceania,Pacific Asia,Second Class,1,3.0,143.98,2,2,0,0,Single Item (1)
54381,Central America,LATAM,Second Class,1,4.0,215.96,2,2,0,0,Single Item (1)
54109,Central America,LATAM,Standard Class,4,8.0,751.78,5,4,1,1,Medium Complexity (3-4)
55521,South America,LATAM,Standard Class,3,6.0,299.85,2,4,-2,0,Medium Complexity (3-4)
5791,Central America,LATAM,Standard Class,3,7.0,698.39,2,4,-2,0,Medium Complexity (3-4)
57660,South America,LATAM,Standard Class,2,4.0,437.98,6,4,2,1,Low Complexity (2)
29796,Eastern Asia,Pacific Asia,Standard Class,3,7.0,269.83,2,4,-2,0,Medium Complexity (3-4)
71654,South Asia,Pacific Asia,Standard Class,1,1.0,152.87,5,4,1,1,Single Item (1)
74315,Southeast Asia,Pacific Asia,Standard Class,1,1.0,10.67,6,4,2,1,Single Item (1)
31332,US Center,USCA,Standard Class,2,2.0,375.97,3,4,-1,0,Low Complexity (2)
35888,West of USA,USCA,Standard Class,3,8.0,423.59,4,4,0,0,Medium Complexity (3-4)
41245,US Center,USCA,Standard Class,5,8.0,434.78,6,4,2,1,High Complexity (5+)
39788,West of USA,USCA,Standard Class,4,10.0,1136.49,4,4,0,0,Medium Complexity (3-4)
2117,South America,LATAM,Standard Class,2,6.0,298.78,3,4,-1,0,Low Complexity (2)
63639,Western Europe,Europe,Standard Class,2,6.0,247.17,5,4,1,1,Low Complexity (2)
57421,Central America,LATAM,Standard Class,4,11.0,751.46,2,4,-2,0,Medium Complexity (3-4)
24422,Eastern Asia,Pacific Asia,Standard Class,1,3.0,130.5,3,4,-1,0,Single Item (1)
18809,Western Europe,Europe,Standard Class,1,4.0,239.96,5,4,1,1,Single Item (1)
8471,Central America,LATAM,Standard Class,1,4.0,200.0,2,4,-2,0,Single Item (1)
51006,West Asia,Pacific Asia,Standard Class,2,9.0,349.96,2,4,-2,0,Low Complexity (2)
48944,West Asia,Pacific Asia,Standard Class,2,8.0,373.97,5,4,1,1,Low Complexity (2)
11536,Western Europe,Europe,Standard Class,2,7.0,242.89,2,4,-2,0,Low Complexity (2)
53015,South America,LATAM,Same Day,5,11.0,567.63,1,0,1,1,High Complexity (5+)
51490,Caribbean,LATAM,Second Class,3,13.0,598.98,6,2,4,1,Medium Complexity (3-4)
40194,West of USA,USCA,Standard Class,4,11.0,535.55,5,4,1,1,Medium Complexity (3-4)
39860,South of  USA,USCA,Standard Class,2,6.0,157.92,6,4,2,1,Low Complexity (2)
34755,East of USA,USCA,Second Class,3,4.0,357.05,6,2,4,1,Medium Complexity (3-4)
28447,Southeast Asia,Pacific Asia,Second Class,4,13.0,723.73,3,2,1,1,Medium Complexity (3-4)
